pincode,Address1,Address2,State,City,latitude,longitude,District,Village Panchayat,school,Type
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPAL MIDDLE SCHOOL,Primary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPAL URDU GIRLS MIDDLE SCHOOL,Primary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPALITY PRIMARY SCHOOL,Primary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPAL MIDDLE SCHOOL,Primary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPAL MIDDLE SCHOOL SUB JAIL ROAD,Secondary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPAL URDU MIDDLE SCHOOL,Primary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPAL MIDDLE SCHOOL OLD PET,Secondary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MUNICIPAL PRIMARY SCHOOL,Primary School
635001,Lakshmipuram Krp,Tamil Nadu,TN,Dharmapuri,12.5729,78.2729,Krishanagiri,Krishnagiri,MINICIPAL URDU BOYS MIDDLE SCHOOL,Primary School
636102,Udayarpalayam,Tamil Nadu,TN,Salem,11.4833,78.65,Salem,Attur,MUNICIPAL ELEMENTARY SCHOOL CHANDRAGIRI,Primary School
636102,Gandhi Nagar,Tamil Nadu,TN,Salem,13.0064,80.2542,Salem,Attur,MUNICIPAL ELEMENTARY SCHOOL CHANDRAGIRI,Primary School
637001,Ramapurampdur,Tamil Nadu,TN,Salem,12.9908,80.2131,Namakkal,Vettambadi,MUNICIPAL MIDDLE SCHOOL,Primary School
637001,Ramapurampdur,Tamil Nadu,TN,Salem,12.9908,80.2131,Namakkal,Namakkal,MUNICIPAL ELEMENTY SCHOOL,Primary School
637001,Ramapurampdur,Tamil Nadu,TN,Salem,12.9908,80.2131,Namakkal,Namakkal,MUNICIPAL HIGH SCHOOL FORT,Secondary School
637001,Ramapurampdur,Tamil Nadu,TN,Salem,12.9908,80.2131,Namakkal,Namakkal,MUNICIPAL URUDU PRIMARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL MIDDLE SCHOOL,Secondary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL MIDDLE SCHOOL,Secondary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL ELEMENTARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL ELEMENTARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL ELEMENTARY SCHOOL,Primary School
637101,Idappadi,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL MIDDLE SCHOOL,Secondary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL MIDDLE SCHOOL,Secondary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL ELEMENTARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL ELEMENTARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL ELEMENTARY SCHOOL,Primary School
637101,Idappadi Bazaar,Tamil Nadu,TN,Salem,11.5833,77.85,Salem,Idappadi,MUNICIPAL PRIMARY SCHOOL,Primary School
637408,Rasipuram,Tamil Nadu,TN,Namakkal,11.4601,78.1863,Namakkal,Rasipuram,MUNICIPAL ELEMENTARY SCHOOL ANNASALAI,Primary School
637408,Rasipuram,Tamil Nadu,TN,Namakkal,11.4601,78.1863,Namakkal,Rasipuram,MUNICIPAL ELEMENTARY SCHOOL PACHI STREET,Primary School
637408,Rasipuram,Tamil Nadu,TN,Namakkal,11.4601,78.1863,Namakkal,Rasipuram,MUNICIPAL MIDDLE SCHOOL KATTUR,Secondary School
638011,Erode Collectorate,Tamil Nadu,TN,Periyar,11.1667,77.6167,Erode,Erode,MUNICIPAL HIGH SCHOOL,High School
638301,Bhavani H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL MIDDLE SCHOOL,Primary School
638301,Bhavani H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL PRIMARY SCHOOL,Primary School
638301,Bhavani H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL PRIMARY SCHOOL,Primary School
638301,Bhavani H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL MIDDLE SCHOOL,Primary School
638301,Bhavanikudal,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL MIDDLE SCHOOL,Primary School
638301,Bhavanikudal,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL PRIMARY SCHOOL,Primary School
638301,Bhavanikudal,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL PRIMARY SCHOOL,Primary School
638301,Bhavanikudal,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL MIDDLE SCHOOL,Primary School
638302,Bhavani Cutchery,Tamil Nadu,TN,Periyar,11.44,77.7967,Erode,Bhavani,MUNICIPAL MIDDLE SCHOOL,Primary School
638452,Gobichettipalayam East,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Gobichettipalayam,MUNICIPAL MIDDLE SCHOOL TOWN,Secondary School
638452,Gobichettipalayam East,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Veerapandi,JAYARAM MUNICIPAL MIDDLE SCHOOL,Primary School
638452,Gobichettipalayam East,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Veerapandi,MUNICIPAL BOYS HR SEC SCHOOL,High School
638452,Gobichettipalayam H O,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Gobichettipalayam,MUNICIPAL MIDDLE SCHOOL TOWN,Secondary School
638452,Gobichettipalayam H O,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Veerapandi,JAYARAM MUNICIPAL MIDDLE SCHOOL,Primary School
638452,Gobichettipalayam H O,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Veerapandi,MUNICIPAL BOYS HR SEC SCHOOL,High School
638476,Gobiohetti Palayam South,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Veerapandi,VENGAMMAIYAR MUNICIPAL HIGH SCHOOL,Secondary School
638476,Gobiohetti Palayam South,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Madachur,MUNICIPAL HR SEC SCHOOL MODACHUR,High School
638476,Gobiohetti Palayam South,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Gobichettipalayam,MUNICIPAL GIRLS HR SEC SCHOOL,High School
638476,Gobiohetti Palayam South,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Veerapandi,VENGAMMAIYAR MUNICIPAL PRIMARY SCHOOL,Primary School
638476,Gobiohetti Palayam South,Tamil Nadu,TN,Periyar,11.7833,77.0167,Erode,Veerapandi,MUNICIPAL ELEMENTARY SCHOOL,Primary School
638656,Dharapuram H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Thiruppur,Dharapuram,MUNICIPAL SCHOOL WEST BLJIWAR STREET,Primary School
638656,Dharapuram H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Thiruppur,Dharapuram,NCP MUNICIPAL HRSEC SCHOOL,High School
638656,Dharapuram H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Thiruppur,Dharapuram,MUNICIPAL MIDDLE SCHOOL,Primary School
638656,Dharapuram H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Thiruppur,Dharapuram,MMS VALAYAKARA STREET,Secondary School
638656,Dharapuram H O,Tamil Nadu,TN,Periyar,11.44,77.7967,Thiruppur,Dharapuram,MUNICIPAL MIDDLE SCHOOL,Secondary School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,MPL UMAIYAL MIDDLE SCHOOL,Primary School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,MPL JAYAPRAKASH MIDDLE SCHOOL,Primary School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,MUNICIPAL KOTTAIMEDU MIDDLE SCHOOL,Primary School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,MPL KUMARAN PRIMARY SCHOOL,Primary School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,MUNICIPAL KUMARAN HIGH SCHOOL KARUR,Secondary School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,PASUPATHEESWARA MPL GIRLS HR SEC SCHOOL,High School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,MPL PRIMARY SCHOOL AT BALAMBALPURAM,Primary School
639001,Ramakrishnapuram,Tamil Nadu,TN,Periyar,12.1397,78.5489,Karur,Karur,MPL MAVADIAN PRIMARY SCHOOL,Primary School
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CHSS OKKILIYAR COLONY,Higher Sec. Schools(Vi-Xii)
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CGHSS OPPANAKARA STREET,Higher Sec. Schools(Vi-Xii)
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION MIDDLE SCHOOL MNG STREET,Primary School
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORP MIDDLE SCHOOL,Secondary School
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPN MIDDLE SCHOOL BB STREET,Secondary School
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS OKKILIYAR COLONY,Primary Only
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS BB STREET,Primary Only
641001,Devangapet,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CITY CORPORATION HR SEC SCHOOL VH ROAD,High School
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,PVP MEMORIAL CORP PRY SC. EAST,Primary Only
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HS DEAF AND DUMB,Secondary School
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION MIDDLE SCHOOL WEDDERBURNPET,Primary School
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS RSPURAM NORTH,Primary Only
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CHSS SRP AMMANIAMMAL RSPURAM,Higher Sec. Schools(Vi-Xii)
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S PURAM SoUTH,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION PRIMARY SCHOOL DHS ROAD,Primary School
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,PVP MEMORIAL CORP PRY SC. EAST,Primary Only
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HS DEAF AND DUMB,Secondary School
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION MIDDLE SCHOOL WEDDERBURNPET,Primary School
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS RSPURAM NORTH,Primary Only
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CHSS SRP AMMANIAMMAL RSPURAM,Higher Sec. Schools(Vi-Xii)
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S Puram East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION PRIMARY SCHOOL DHS ROAD,Primary School
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,PVP MEMORIAL CORP PRY SC. EAST,Primary Only
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HS DEAF AND DUMB,Secondary School
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION MIDDLE SCHOOL WEDDERBURNPET,Primary School
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS RSPURAM NORTH,Primary Only
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CHSS SRP AMMANIAMMAL RSPURAM,Higher Sec. Schools(Vi-Xii)
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S Puram H O,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION PRIMARY SCHOOL DHS ROAD,Primary School
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,PVP MEMORIAL CORP PRY SC. EAST,Primary Only
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HS DEAF AND DUMB,Secondary School
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION MIDDLE SCHOOL WEDDERBURNPET,Primary School
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS RSPURAM NORTH,Primary Only
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CHSS SRP AMMANIAMMAL RSPURAM,Higher Sec. Schools(Vi-Xii)
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,R.S.Puram,CORP HIGHER SECONDARY SCHOOL RS PURAM,High School
641002,R S Puram West,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION PRIMARY SCHOOL DHS ROAD,Primary School
641003,Lalwley Road,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Perur,CORPN PRIMARY SCHOOL AGRI CAMPUS,Primary School
641006,Ganapathi,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Sanganur,CORPN PRIMAR SCHOOL NALLAMPALAYAM,Primary School
641006,Ganapathi,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Karumbu Kadai,CORPN PRIMARY SCHOOL,Primary School
641006,Ganapathi,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Peelamadu,CMS KRISNARAYAPURAM MIDDLE SCHOOL,Primary School
641006,Ganapathi,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CMS RAMAKRISHNAPURAM,Primary With Upper Primary
641006,Ganapathi,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS MANIAKARAMPALAYAM,Primary Only
641006,Ganapathi,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS GANAPATHY,Primary Only
641006,Ganapathi,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORP HIGH SCHOOL MANIYAKARAMPALAYAM,Secondary School
641012,Tatabad,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION MIDDLE SCHOOL TATABAD CBE,Primary School
641012,Tatabad East,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION MIDDLE SCHOOL TATABAD CBE,Primary School
641015,Uppilpalayam,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CMS UPPILIPALAYAM,Primary With Upper Primary
641015,Uppilpalayam,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS VARADHARAJAPURAM,Primary Only
641015,Uppilpalayam,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Uppilipalayam,CORPORATION HIGH SCHOOL VARADARAJAPURAM,Secondary School
641015,Uppilpalayam,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Uppilipalayam,CORP MIDDLE SCHOOL MASAKALIPALAYAM,Primary School
641016,Ondipudur,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS NESAVALAR COLONY,Primary Only
641016,Ondipudur,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CPS ONDIPUDUR SOUTH,Primary Only
641016,Ondipudur,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Singanallur,CORP PRIMARY SCHOOL ONDIPUDUR NORTH,Primary School
641018,Ramanathapuram Cbt,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION HIGH SCHOOL,Secondary School
641018,Ramanathapuram Cbt,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,CORPORATION ELE SCHOOL TRICHY ROAD,Primary School
641045,Ramanthapuram Cbe,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Puliakulam,CORPORATION GIRL HIGH SCHOOL PULIAKULAM,Secondary School
641045,Ramanthapuram Cbe,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Ramanathapuram,CORPORATION HR SEC SCHOOL RAMANATHAPURAM,High School
641045,Ramanthapuram Cbe,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Coimbatore,VERIVADA CHETTIAR PRY SCHOOL,Primary Only
641045,Ramanthapuram Cbe,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Ramanathapuram,CORP GHSS RAMAKRIAHNAPURAM CBE,High School
641045,Ramanthapuram Cbe,Tamil Nadu,TN,Coimbatore,10.9375,76.975,Coimbatore,Ramanathapuram,CORPN PRIMARY SCHOOL RAMAKRISHNAPURAM,Primary School
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,VOC E.S. METTUPALAYAM,Primary Only
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,MMS MANI NAGAR,Primary With Upper Primary
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,"NEHRUJI ELE SCHOOL, MTO",Primary Only
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,MES ANNUR ROAD,Primary Only
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,MMS SANKAR NAGAR,Primary With Upper Primary
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,MPS SATHYA MOORTHY NAGAR,Primary Only
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,MPS ANNA NAGAR,Primary Only
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,MUNICIPAL GIRLS HIGHER SECONDARY SCHOOL,High School
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,NETHAJI EI S.M.T.P.,Primary Only
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,VALLUVAR M.E.S. METTUPALAYAM,Primary Only
641301,Mettupalayam,Tamil Nadu,TN,Coimbatore,11.2997,76.9349,Coimbatore,Mettupalayam,MPS KATTUR,Primary Only
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MPS ALAGAPURI STREET,Primary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,KUMARAN NAGAR MPL ELE SCHOOL,Primary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,CHCKN CHETTIAR MPL ELE SCHOOL,Primary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MPL GIRLS HSS POLLACHI,High School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,KOVAI ROAD MUNICIPAL ELE SCHOOL,Primary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MUNICIPAL MIDDLE SCHOOL B G PURAM,Secondary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,V R I MPL MIDDLE SCHOOL,Secondary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pannam,MUNICIPAL BOYS HSS,High School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,M M S RAMAKRISHNA NAGAR,Primary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,V S R A MUNICIPAL MIDDLE SCHOOL,Secondary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,ABT ROAD M M SCHOOL,Secondary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MUNICIPAL MIDDLE SCHOOL MARAPETTAI,Secondary School
642001,N G M College,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MUNICIPAL ELE SCHOOL,Primary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MPS ALAGAPURI STREET,Primary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,KUMARAN NAGAR MPL ELE SCHOOL,Primary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,CHCKN CHETTIAR MPL ELE SCHOOL,Primary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MPL GIRLS HSS POLLACHI,High School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,KOVAI ROAD MUNICIPAL ELE SCHOOL,Primary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MUNICIPAL MIDDLE SCHOOL B G PURAM,Secondary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,V R I MPL MIDDLE SCHOOL,Secondary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pannam,MUNICIPAL BOYS HSS,High School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,M M S RAMAKRISHNA NAGAR,Primary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,V S R A MUNICIPAL MIDDLE SCHOOL,Secondary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,ABT ROAD M M SCHOOL,Secondary School
